"Obs","ctb_item_id","ctb_level_id","ctb_answer_key","ctb_objective_id","ctb_objective_title","a_SS","b_SS","c_par"
"368",308848,"M",1,2506,"Problem Solving and Reasoning",0.00633,557.854,0.1906
"369",309028,"D",4,2506,"Problem Solving and Reasoning",0.00824,462.371,0.2000
"370",309706,"A",4,2506,"Problem Solving and Reasoning",0.00833,564.301,0.2000
"371",309166,"D",4,2506,"Problem Solving and Reasoning",0.00963,568.327,0.1727
"372",308728,"M",1,2506,"Problem Solving and Reasoning",0.01012,492.153,0.2000
"373",308816,"M",4,2506,"Problem Solving and Reasoning",0.01128,507.113,0.1725
"374",309398,"A",2,2506,"Problem Solving and Reasoning",0.01429,547.284,0.2531
"375",308772,"M",2,2506,"Problem Solving and Reasoning",0.01457,460.912,0.1800
"376",309712,"A",2,2506,"Problem Solving and Reasoning",0.01539,631.326,0.2675
"377",309226,"D",1,2506,"Problem Solving and Reasoning",0.01541,513.022,0.1784
"378",308876,"M",1,2506,"Problem Solving and Reasoning",0.01610,561.012,0.2113
"379",306497,"E",1,2506,"Problem Solving and Reasoning",0.01654,502.025,0.2017
"380",309730,"A",2,2506,"Problem Solving and Reasoning",0.01701,666.420,0.2769
"381",308878,"M",4,2506,"Problem Solving and Reasoning",0.01703,507.308,0.1378
"382",306483,"E",3,2506,"Problem Solving and Reasoning",0.01749,546.938,0.2727
"383",309150,"D",1,2506,"Problem Solving and Reasoning",0.01789,528.963,0.1931
"384",309372,"D",3,2506,"Problem Solving and Reasoning",0.01800,581.067,0.2792
"385",309154,"D",4,2506,"Problem Solving and Reasoning",0.01828,605.399,0.1536
"386",309734,"A",4,2506,"Problem Solving and Reasoning",0.01878,579.906,0.2126
"387",306315,"E",1,2506,"Problem Solving and Reasoning",0.01911,475.560,0.1996
"388",308868,"M",1,2506,"Problem Solving and Reasoning",0.02005,497.448,0.2043
"389",306465,"E",1,2506,"Problem Solving and Reasoning",0.02103,438.562,0.2173
"390",308614,"M",1,2506,"Problem Solving and Reasoning",0.02238,560.680,0.1839
"391",306233,"E",1,2506,"Problem Solving and Reasoning",0.02284,467.525,0.2047
"392",309388,"A",4,2506,"Problem Solving and Reasoning",0.02322,636.688,0.1264
"393",306239,"E",3,2506,"Problem Solving and Reasoning",0.02437,476.314,0.1951
"394",309032,"D",3,2506,"Problem Solving and Reasoning",0.02455,491.404,0.1837
"395",309588,"A",3,2506,"Problem Solving and Reasoning",0.02478,661.025,0.2759
"396",309324,"D",1,2506,"Problem Solving and Reasoning",0.02560,615.701,0.1960
"397",306211,"E",4,2506,"Problem Solving and Reasoning",0.02572,455.752,0.1720
"398",306243,"E",3,2506,"Problem Solving and Reasoning",0.02811,505.466,0.1971
"399",309736,"A",3,2506,"Problem Solving and Reasoning",0.02861,653.911,0.2555
"400",309586,"A",2,2506,"Problem Solving and Reasoning",0.02861,698.574,0.1011

